grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
SG,Electronics,Long Tail (LT),7672750451,9026691549,5001417071,3208087994,355.69,484.00,491.00,15279.91,43.00,Shopee < CPT
SG,Fashion,Long Tail (LT),2347074912,8125400403,295614429,8904192041,146.05,198.00,209.00,12937.85,89.00,Shopee < CPT
TH,Fashion,Long Tail (LT),3221038404,6115687953,1298103349,5432294858,184.27,6723.00,8013.00,4975.02,27.00,Shopee < CPT
SG,FMCG,Non-Mall,2092853796,9864285742,4454380052,6251601056,141.12,192.00,223.00,3524.10,25.00,Shopee < CPT
VN,Electronics,Cross Border,1867053677,4597359236,7575555980,8845000334,442.85,10773362.00,12027432.00,56241.58,127.00,Shopee < CPT
ID,Fashion,Cross Border,8210726791,4988348083,1129202679,6454868649,68.14,1054826.00,1038626.00,10357.13,152.00,Shopee > CPT
ID,Fashion,Non-Mall,6677600983,7036748182,7029899918,7768238023,63.21,978489.00,1016506.00,8912.31,141.00,Shopee < CPT
VN,Fashion,Mall,6707498207,7137799346,9913240248,8571146393,65.61,1596040.00,1398872.00,3805.17,58.00,Shopee > CPT
PH,Lifestyle,Non-Mall,8688260309,2176728893,841152534,4238326159,46.19,2613.00,2680.00,1154.48,25.00,Shopee < CPT
ID,FMCG,Mall,9995164981,9944563447,9921781494,7101551235,86.08,1332508.00,1218753.00,13341.86,155.00,Shopee > CPT
MY,FMCG,Cross Border,529451987,1211507708,5784980313,7081249574,41.90,196.00,157.00,2425.56,58.00,Shopee > CPT
ID,Lifestyle,Long Tail (LT),2052375328,8395598465,7137273810,8174255307,17.47,270404.00,221662.00,716.16,41.00,Shopee > CPT
TH,Electronics,Long Tail (LT),130776509,1490856392,9967076771,607727461,147.39,5377.00,5189.00,16063.28,109.00,Shopee > CPT
ID,Lifestyle,Non-Mall,4375612912,7780798330,5724515069,1881858718,232.24,3595264.00,3442455.00,7664.07,33.00,Shopee > CPT
ID,Electronics,Mall,8734043952,5313664206,3724715490,1662721703,44.63,690943.00,581894.00,8123.23,182.00,Shopee > CPT
TH,Electronics,Non-Mall,1778271736,5364854080,2058121074,3890144183,322.89,11781.00,10612.00,11301.03,35.00,Shopee > CPT
ID,FMCG,Mall,8219831447,5263534227,8433282477,7091357304,88.87,1375753.00,1250854.00,12086.33,136.00,Shopee > CPT
VN,Fashion,Cross Border,929592147,1295024011,2702133966,6468884169,25.17,612444.00,681581.00,302.10,12.00,Shopee < CPT
VN,Electronics,Mall,9853124250,5428134303,2457544966,8165834830,18.16,441839.00,370628.00,926.27,51.00,Shopee > CPT
PH,Electronics,Mall,7932604311,9400934159,5307049202,5257981509,264.68,14976.00,12619.00,15350.77,58.00,Shopee > CPT
ID,Lifestyle,Long Tail (LT),6670050243,2064172159,1706303804,1861005709,2.54,39262.00,36909.00,375.36,148.00,Shopee > CPT
SG,Lifestyle,Long Tail (LT),1613339370,5272758886,4703932988,7407057354,27.91,38.00,40.00,3124.70,112.00,Shopee < CPT
ID,Fashion,Long Tail (LT),6080643298,3338784012,5124316846,9556168418,191.78,2968827.00,3333974.00,30876.34,161.00,Shopee < CPT
ID,Electronics,Long Tail (LT),9706454491,2666133398,9021273232,5278124372,197.06,3050553.00,3297329.00,33105.71,168.00,Shopee < CPT
PH,Electronics,Mall,6103876002,6994622336,457720589,3544907978,0.82,46.00,54.00,134.95,166.00,Shopee < CPT
VN,Electronics,Cross Border,7230154804,1252855881,1851571437,8274890183,380.51,9256867.00,8493346.00,34245.94,90.00,Shopee > CPT
TH,Electronics,Cross Border,5764131730,6730088283,7260516208,8202281954,170.72,6228.00,7010.00,20995.27,123.00,Shopee < CPT
TH,FMCG,Long Tail (LT),2282203877,9924064472,4056511682,1185485005,424.78,15498.00,13242.00,17839.91,42.00,Shopee > CPT
PH,FMCG,Cross Border,7377263460,3119309424,6403293832,1619414283,299.64,16954.00,15074.00,15280.89,51.00,Shopee > CPT
ID,Electronics,Long Tail (LT),9776482194,3196584434,1208189808,7856207590,355.27,5499714.00,4980571.00,27710.84,78.00,Shopee > CPT
PH,Fashion,Long Tail (LT),85138384,6661174240,4365617218,1580937311,16.90,956.00,1105.00,2179.49,129.00,Shopee < CPT
SG,FMCG,Cross Border,9574803305,1244208599,1686897258,3241663483,185.81,253.00,213.00,26376.42,142.00,Shopee > CPT
ID,Lifestyle,Mall,1437018918,8466848482,6936169889,6823288352,3.66,56642.00,49329.00,717.15,196.00,Shopee > CPT
VN,Lifestyle,Non-Mall,1631604799,1175785102,3642183204,8622171354,272.92,6639506.00,7947284.00,52400.99,192.00,Shopee < CPT
MY,Electronics,Cross Border,7972519091,5875791668,8236750873,6245460119,52.46,245.00,291.00,3972.90,76.00,Shopee < CPT
SG,Fashion,Non-Mall,7521033955,2444322237,2203430726,4794450376,40.83,55.00,50.00,6985.79,173.00,Shopee > CPT
ID,FMCG,Long Tail (LT),9573621568,4417667033,4385757080,9103486976,51.67,799849.00,866419.00,3410.10,66.00,Shopee < CPT
PH,FMCG,Non-Mall,8699414633,8760338115,8110305000,6609606559,210.54,11913.00,12694.00,16842.92,80.00,Shopee < CPT
VN,FMCG,Cross Border,3293070167,5779321248,5813329963,2942068330,44.32,1078271.00,1250634.00,4875.54,110.00,Shopee < CPT
VN,Fashion,Long Tail (LT),6494942483,3194099355,5214756635,1667743034,2.84,69114.00,61463.00,73.87,26.00,Shopee > CPT
ID,Electronics,Non-Mall,4935306632,1340972598,1954583541,1118848857,165.23,2557895.00,2556385.00,8096.43,49.00,Shopee > CPT
ID,FMCG,Mall,4815793723,9912132538,2758596923,3126845810,26.24,406155.00,411889.00,1915.27,73.00,Shopee < CPT
TH,Lifestyle,Non-Mall,4897207608,8244017106,7531227889,2057822110,109.20,3984.00,4179.00,10263.96,94.00,Shopee < CPT
ID,Fashion,Non-Mall,2413970319,2361696076,2909103070,5321881388,19.51,301965.00,340047.00,2067.65,106.00,Shopee < CPT
SG,Electronics,Mall,4733649390,6455736424,1168646897,9908199701,0.31,0.00,0.00,0.00,83.00,Shopee = CPT
PH,FMCG,Non-Mall,9002722489,2882182977,9475973247,4626505277,231.27,13086.00,13794.00,44171.96,191.00,Shopee < CPT
SG,Lifestyle,Mall,3193087650,796255039,6999561106,3945176503,62.28,84.00,74.00,11964.32,194.00,Shopee > CPT
ID,Electronics,Long Tail (LT),6149113767,6405421889,8053822142,2163855732,110.49,1710456.00,1516264.00,15579.23,141.00,Shopee > CPT
TH,Lifestyle,Cross Border,2697836426,7064192927,5022464745,7971955498,26.07,951.00,794.00,4821.92,185.00,Shopee > CPT
ID,Electronics,Long Tail (LT),5480309251,1859484636,4834113201,9555314271,363.47,5626717.00,5634409.00,46160.85,127.00,Shopee < CPT
TH,Fashion,Long Tail (LT),6580777890,194637205,190077026,3091951087,52.47,1914.00,1574.00,3672.04,70.00,Shopee > CPT
TH,FMCG,Cross Border,9963789055,9396109482,3089029570,888798943,353.31,12890.00,12110.00,5299.22,15.00,Shopee > CPT
ID,Lifestyle,Non-Mall,3024272517,9542679291,6908249679,7721389016,318.34,4928054.00,4161398.00,1273.36,4.00,Shopee > CPT
ID,Fashion,Long Tail (LT),8740513565,1934662292,5708646487,24319459,70.72,1094724.00,1226871.00,11456.04,162.00,Shopee < CPT
ID,Fashion,Mall,7298782678,9925379252,268602674,8591851967,23.80,368489.00,315194.00,2499.36,105.00,Shopee > CPT
ID,Fashion,Non-Mall,7879899878,2601376629,5314434861,798621872,114.40,1770922.00,1864470.00,5605.45,49.00,Shopee < CPT
VN,FMCG,Non-Mall,320114243,773471080,7889320567,17299862,191.02,4647070.00,4698310.00,1719.19,9.00,Shopee < CPT
MY,FMCG,Non-Mall,2441412351,9318409483,2300439207,1738491777,139.13,652.00,685.00,24762.58,178.00,Shopee < CPT
MY,FMCG,Cross Border,9018434817,1721489545,3699964127,5919516976,134.76,631.00,703.00,25445.99,189.00,Shopee < CPT
ID,FMCG,Cross Border,4105932033,7471195657,5873518863,6670607361,67.56,1045861.00,971863.00,7904.51,117.00,Shopee > CPT
SG,Lifestyle,Mall,4853783470,4062598131,3911080857,8349905901,0.72,0.00,0.00,0.00,119.00,Shopee = CPT
VN,FMCG,Cross Border,1398437161,6694179297,4762123008,7782961512,214.20,5211061.00,6250726.00,22491.48,105.00,Shopee < CPT
SG,Electronics,Cross Border,7867365660,9854822137,4322236661,6625376793,341.32,464.00,546.00,42242.21,124.00,Shopee < CPT
ID,FMCG,Cross Border,9960734384,8334890222,7006803223,9938233448,45.08,697808.00,833888.00,9015.32,200.00,Shopee < CPT
PH,FMCG,Long Tail (LT),8802459550,6012450267,138581953,5104353594,20.99,1187.00,1217.00,1929.94,92.00,Shopee < CPT
TH,FMCG,Mall,529089998,3086529619,2183833074,583818779,86.06,3139.00,2970.00,860.32,10.00,Shopee > CPT
SG,Electronics,Cross Border,4471471617,9655167402,4713143431,3239457429,116.37,158.00,187.00,6032.08,52.00,Shopee < CPT
SG,Lifestyle,Cross Border,5087963877,152883306,2876029956,1698442142,234.80,319.00,258.00,7260.38,31.00,Shopee > CPT
ID,Lifestyle,Mall,7126009772,4304310687,1767906515,5311323684,258.37,3999692.00,4340351.00,49348.61,191.00,Shopee < CPT
ID,Lifestyle,Mall,3250221387,8690990199,4303450027,1644607951,126.02,1950836.00,1774295.00,19784.97,157.00,Shopee > CPT
MY,Electronics,Non-Mall,7075494720,8478121403,8360866197,6409573121,85.67,401.00,383.00,2909.05,34.00,Shopee > CPT
ID,Lifestyle,Cross Border,3180010057,2262221454,4153645392,374033917,23.76,367750.00,336900.00,380.09,16.00,Shopee > CPT
SG,Electronics,Mall,6198763931,8894788897,9379301737,6299781482,0.39,0.00,0.00,0.00,192.00,Shopee = CPT
ID,Fashion,Long Tail (LT),4532032967,7738262484,6980471190,505362428,133.53,2067082.00,1991561.00,19495.10,146.00,Shopee > CPT
ID,Electronics,Non-Mall,4835542179,8173551007,1903494626,98194460,18.24,282323.00,322420.00,948.34,52.00,Shopee < CPT
ID,Lifestyle,Mall,5916535021,1213103689,5527067895,5736810940,234.03,3622915.00,4345885.00,46104.08,197.00,Shopee < CPT
ID,Fashion,Long Tail (LT),4394994511,741442150,2183196645,8749009361,68.43,1059343.00,1018629.00,11359.51,166.00,Shopee > CPT
VN,Fashion,Mall,580546253,6655022121,2208959773,2779212756,119.27,2901553.00,3082369.00,6440.61,54.00,Shopee < CPT
ID,FMCG,Non-Mall,5972569609,2999054199,4015783694,8523591779,11.71,181296.00,212514.00,913.48,78.00,Shopee < CPT
VN,Lifestyle,Non-Mall,1371598539,4514348553,8284789177,1436550140,43.49,1058066.00,873928.00,1957.17,45.00,Shopee > CPT
ID,Lifestyle,Mall,1450920719,2846715838,4355943843,5779624226,237.49,3676392.00,3888722.00,14961.58,63.00,Shopee < CPT
SG,Lifestyle,Mall,7950354713,535544382,2243854403,2092321136,1.73,2.00,2.00,17.62,12.00,Shopee = CPT
TH,Fashion,Non-Mall,7634056234,5877889012,6398850839,5454699809,142.51,5199.00,5054.00,26930.81,189.00,Shopee > CPT
MY,Lifestyle,Long Tail (LT),4754661020,2388933162,7231441886,182842777,148.62,696.00,773.00,27473.20,185.00,Shopee < CPT
TH,Electronics,Long Tail (LT),7615500762,8145647710,8070326712,1928372208,156.53,5711.00,5684.00,17843.70,114.00,Shopee > CPT
TH,FMCG,Cross Border,9782059771,8252828427,5276246173,2286081723,23.82,869.00,725.00,4239.43,178.00,Shopee > CPT
ID,Fashion,Mall,3031806066,8918424455,2767889187,2455457010,95.08,1471945.00,1703004.00,8367.38,88.00,Shopee < CPT
MY,FMCG,Non-Mall,24592241,6486444376,2321543369,9291284249,201.02,942.00,1035.00,13064.49,65.00,Shopee < CPT
ID,Lifestyle,Cross Border,9354234958,7561621867,1796574992,3119064927,129.11,1998658.00,1837806.00,4131.46,32.00,Shopee > CPT
ID,Electronics,Mall,5813860283,5414846076,7017058600,4336245252,29.28,453199.00,429006.00,2166.39,74.00,Shopee > CPT
ID,Fashion,Long Tail (LT),6707008488,1192245358,3734934526,7723221723,144.31,2234003.00,2589610.00,21213.68,147.00,Shopee < CPT
SG,Lifestyle,Long Tail (LT),652131848,2907481442,606701422,9432454611,33.78,46.00,39.00,1013.18,30.00,Shopee > CPT
ID,FMCG,Mall,5684655589,9415776255,3982839265,2072100499,145.53,2252943.00,2204678.00,4511.56,31.00,Shopee > CPT
MY,FMCG,Mall,5834354196,4810995257,8534895965,7101817073,150.84,706.00,814.00,15967.57,106.00,Shopee < CPT
TH,Electronics,Long Tail (LT),619398483,7910621151,9048170500,1277178062,36.20,1320.00,1431.00,2713.33,75.00,Shopee < CPT
VN,Lifestyle,Long Tail (LT),6605085804,1865756587,3358650988,6111584100,5.97,145223.00,156408.00,459.65,77.00,Shopee < CPT
ID,FMCG,Cross Border,8099127514,8299500393,319772910,987591652,235.88,3651548.00,4002315.00,11322.26,48.00,Shopee < CPT
VN,Fashion,Non-Mall,3323680723,5995795959,5742650387,2237286097,76.86,1869747.00,1733958.00,922.29,12.00,Shopee > CPT
ID,FMCG,Mall,2165555086,344122761,3776212178,5426484641,28.86,446829.00,385646.00,3030.72,105.00,Shopee > CPT
TH,Electronics,Mall,2491864855,7846840192,6560561221,1658749318,45.01,1642.00,1805.00,5625.37,125.00,Shopee < CPT
ID,Lifestyle,Long Tail (LT),7470043563,7505790557,7452076819,4792201946,10.26,158878.00,142053.00,2021.83,197.00,Shopee > CPT
VN,Fashion,Long Tail (LT),7172711686,9221308944,38789764,1384948482,22.52,547963.00,481277.00,2747.98,122.00,Shopee > CPT
VN,Lifestyle,Long Tail (LT),202087514,5097759655,1715261221,1684240797,37.19,904804.00,775448.00,5541.70,149.00,Shopee > CPT
VN,Lifestyle,Long Tail (LT),8722801736,2218202674,351639446,5323898509,80.30,1953438.00,2238634.00,12927.90,161.00,Shopee < CPT
ID,FMCG,Non-Mall,3334445661,4164048895,7220563035,3757366309,179.41,2777305.00,2594668.00,14352.53,80.00,Shopee > CPT
PH,Fashion,Long Tail (LT),4575083942,4056722888,2783074151,8109784646,389.65,22047.00,21300.00,77536.99,199.00,Shopee > CPT
ID,Lifestyle,Non-Mall,6682650210,4684073941,7548980243,6592175583,74.03,1146037.00,944117.00,1184.50,16.00,Shopee > CPT
PH,FMCG,Mall,3535010597,4903404622,4465128063,447959198,164.40,9302.00,10836.00,15781.71,96.00,Shopee < CPT
ID,Electronics,Long Tail (LT),4519561752,334253789,3301499335,3876655464,374.92,5803956.00,6347261.00,4873.97,13.00,Shopee < CPT
ID,Lifestyle,Mall,7454432687,9723000616,8522778794,7947560020,58.79,910164.00,1039541.00,646.74,11.00,Shopee < CPT
TH,FMCG,Mall,9613443981,8729219046,9105382963,9282292230,61.50,2243.00,2231.00,8606.47,140.00,Shopee > CPT
MY,Electronics,Cross Border,8775381057,2953995052,2217376554,620734501,15.38,72.00,61.00,368.70,24.00,Shopee > CPT
ID,FMCG,Non-Mall,5197693014,6490243962,6455695256,7032614937,229.17,3547696.00,3233312.00,11229.42,49.00,Shopee > CPT
ID,Electronics,Non-Mall,8119274597,2422429314,3184325635,7407516351,164.54,2547085.00,2367724.00,9378.50,57.00,Shopee > CPT
PH,Fashion,Cross Border,7690053416,6602118275,2431995208,3025529555,275.71,15600.00,14659.00,31980.77,116.00,Shopee > CPT
VN,Lifestyle,Mall,6447628087,1635877263,5185741447,1238244071,89.68,2181753.00,1780511.00,9596.04,107.00,Shopee > CPT
VN,FMCG,Mall,7148351975,6058196151,5507999209,688493532,214.52,5218673.00,5081016.00,27029.20,126.00,Shopee > CPT
MY,Lifestyle,Long Tail (LT),7230560113,4757377579,3806558826,6804227607,31.47,147.00,143.00,3575.61,114.00,Shopee > CPT
ID,FMCG,Cross Border,8199178797,7774386433,5349990515,1503829151,136.13,2107390.00,1945278.00,15655.17,115.00,Shopee > CPT
MY,Fashion,Long Tail (LT),6203144958,7992604236,4355649824,8936626141,118.95,557.00,614.00,17232.62,145.00,Shopee < CPT
TH,Lifestyle,Non-Mall,7257490150,975202198,8648574238,8607851974,57.59,2101.00,1785.00,5700.71,99.00,Shopee > CPT
SG,FMCG,Long Tail (LT),8621995513,3709508219,5815724787,2388897788,79.52,108.00,110.00,5154.00,65.00,Shopee < CPT
ID,FMCG,Mall,7552022987,5798767328,9649959857,8090825151,83.31,1289752.00,1311702.00,8997.98,108.00,Shopee < CPT
PH,Fashion,Long Tail (LT),6191737875,7756271605,1222241677,9006659486,227.39,12866.00,14807.00,23874.77,105.00,Shopee < CPT
ID,Electronics,Non-Mall,9098119675,8594173885,3680525690,9935119998,212.41,3288274.00,2672356.00,14231.73,67.00,Shopee > CPT
MY,Fashion,Non-Mall,1030812581,6590154713,2328544746,408576536,266.36,1248.00,1342.00,14379.26,54.00,Shopee < CPT
MY,Electronics,Mall,8161796152,5436422304,8156427768,3037703807,297.48,1394.00,1567.00,10410.20,35.00,Shopee < CPT
ID,FMCG,Mall,987144241,3947377786,4099576303,82429556,61.33,949481.00,927714.00,613.34,10.00,Shopee > CPT
TH,Electronics,Long Tail (LT),8813579463,9685141423,6434156745,3862748593,2.90,105.00,122.00,210.08,73.00,Shopee < CPT
MY,FMCG,Non-Mall,6376744182,8874518004,7518598780,9442475894,293.29,1374.00,1229.00,20228.52,69.00,Shopee > CPT
PH,Fashion,Non-Mall,6286005236,168482831,515178574,9134604099,264.98,14993.00,15256.00,20932.54,79.00,Shopee < CPT
TH,Fashion,Non-Mall,663569731,9538222888,720477378,6149605527,206.61,7538.00,6680.00,33262.11,161.00,Shopee > CPT
ID,Electronics,Cross Border,8464151860,5769332766,3726331127,1065682517,17.75,274842.00,251884.00,1615.62,91.00,Shopee > CPT
MY,Fashion,Long Tail (LT),7869536692,3896798560,2692565265,7647776278,55.13,258.00,212.00,275.24,5.00,Shopee > CPT
SG,FMCG,Mall,2924898547,9094859190,746911163,1154261613,123.83,168.00,139.00,8634.04,70.00,Shopee > CPT
MY,Electronics,Cross Border,4523306029,7150123841,8102659255,8233254982,106.29,498.00,507.00,6481.68,61.00,Shopee < CPT
TH,Electronics,Long Tail (LT),4499687169,1571250199,964124657,1101458949,167.31,6104.00,6351.00,17900.54,107.00,Shopee < CPT
ID,Fashion,Cross Border,8930415433,2010324425,9396689969,8393004337,68.82,1065343.00,957423.00,13006.67,189.00,Shopee > CPT
ID,Lifestyle,Mall,3900634646,8053369740,362694392,8183427481,352.27,5453390.00,4373221.00,28534.26,81.00,Shopee > CPT
ID,Fashion,Non-Mall,1461813410,5912922619,4611862987,2002071367,71.28,1103424.00,1278832.00,8767.23,123.00,Shopee < CPT
TH,FMCG,Mall,5085350388,4985290501,4775151777,7054307385,170.73,6229.00,5751.00,27656.75,162.00,Shopee > CPT
ID,Electronics,Long Tail (LT),5680492296,6006197383,8610186494,1165280574,38.60,597477.00,560699.00,1080.67,28.00,Shopee > CPT
VN,Fashion,Cross Border,5837458173,9684844766,3151147123,808917813,213.48,5193425.00,6077914.00,20707.52,97.00,Shopee < CPT
MY,FMCG,Long Tail (LT),6505493086,9335972831,7170302277,2965348751,270.56,1268.00,1201.00,42205.79,156.00,Shopee > CPT
TH,Electronics,Non-Mall,7634552937,2627283316,7892652537,4844218522,11.78,429.00,352.00,1164.02,99.00,Shopee > CPT
ID,Fashion,Mall,1579183151,335925446,8881098260,4608425632,323.44,5006952.00,5314566.00,25228.01,78.00,Shopee < CPT
TH,Lifestyle,Long Tail (LT),1921353981,1124922510,1624219375,7048980219,248.41,9063.00,10006.00,40488.10,163.00,Shopee < CPT
PH,Electronics,Mall,9668687256,8322986718,8638803227,7940983154,102.78,5815.00,4763.00,1438.75,14.00,Shopee > CPT
ID,Fashion,Mall,7092588351,3777646616,6931636534,4827012151,135.13,2091845.00,2427801.00,9188.69,68.00,Shopee < CPT
SG,Fashion,Non-Mall,2688284991,3997967879,9121478158,5082127545,192.35,261.00,292.00,7090.05,37.00,Shopee < CPT
TH,Electronics,Cross Border,5038367026,6020845473,547904767,1906992466,302.84,11049.00,12633.00,2422.59,8.00,Shopee < CPT
MY,Electronics,Non-Mall,8950285489,308831928,6543595178,37239076,141.25,662.00,607.00,6921.21,49.00,Shopee > CPT
PH,Electronics,Cross Border,6266442531,9321692539,3663074206,7579024454,27.58,1560.00,1470.00,2288.28,83.00,Shopee > CPT
ID,Fashion,Long Tail (LT),5992434590,825069225,3702574085,7228067803,155.38,2405312.00,2716052.00,15537.69,100.00,Shopee < CPT
ID,Fashion,Long Tail (LT),6173971413,9651636515,9986172004,5473335736,278.34,4308858.00,4555742.00,17813.82,64.00,Shopee < CPT
ID,Fashion,Cross Border,4026637375,8904571412,4523792189,4517973567,186.89,2893221.00,3289087.00,21305.98,114.00,Shopee < CPT
PH,Electronics,Non-Mall,1810704268,5153937481,6926334016,4090107277,353.68,20012.00,16254.00,38196.24,108.00,Shopee > CPT
TH,Electronics,Mall,1224254925,6348712941,8477033929,2687111787,267.69,9766.00,7906.00,5353.21,20.00,Shopee > CPT
TH,Lifestyle,Non-Mall,2801576441,2072616198,8850845966,3612610461,133.12,4857.00,4366.00,7987.06,60.00,Shopee > CPT
TH,Electronics,Cross Border,996299153,8407739045,2143180014,4610455818,25.27,921.00,788.00,75.73,3.00,Shopee > CPT
ID,Electronics,Long Tail (LT),3356452223,1437106137,5415768733,2981210492,178.15,2757868.00,2875549.00,26188.21,147.00,Shopee < CPT
ID,Fashion,Mall,8722568004,7418979083,6403970472,9332369938,420.22,6505278.00,6243550.00,44963.97,107.00,Shopee > CPT
ID,Fashion,Non-Mall,5396463119,4410294351,77133539,3447196487,80.52,1246525.00,1065546.00,3542.98,44.00,Shopee > CPT
TH,Electronics,Mall,1393478197,4068048171,7040002018,9566882802,9.99,364.00,395.00,588.60,59.00,Shopee < CPT
ID,Fashion,Non-Mall,8709448184,92842874,1235551880,3817899021,178.58,2764434.00,2648610.00,5714.41,32.00,Shopee > CPT
ID,Lifestyle,Non-Mall,1994636100,9322541368,564060170,6166141171,71.19,1102058.00,1006644.00,12671.83,178.00,Shopee > CPT
ID,Fashion,Mall,182141812,7701257985,233934572,3084482417,93.65,1449754.00,1408885.00,17231.66,184.00,Shopee > CPT
ID,FMCG,Non-Mall,610852808,2094436975,5781016327,2105138600,115.96,1795130.00,1667111.00,14611.05,126.00,Shopee > CPT
SG,Fashion,Non-Mall,5045922671,2949969111,337573056,6108731579,83.98,114.00,110.00,2510.92,30.00,Shopee > CPT
ID,Electronics,Cross Border,3858467204,5268496646,525670356,8374448954,88.05,1363128.00,1118535.00,6868.25,78.00,Shopee > CPT
